datetime,BaseStationB,BaseStationJ
2023-05-31 09:20:00,2.821406,1.9950557
2023-05-31 09:25:00,0.9992145,1.9483864
2023-05-31 09:30:00,2.967226,2.0028536
2023-05-31 09:35:00,1.9483018,2.004648
2023-05-31 09:40:00,1.968035,1.9997838
2023-05-31 09:45:00,0.9992145,1.9913223
2023-05-31 09:50:00,0.9992145,2.97835
2023-05-31 09:55:00,1.9906943,2.9783611
2023-05-31 10:00:00,1.9985883,2.0089202
2023-05-31 10:05:00,1.9089437,0.9992145
2023-05-31 10:10:00,0.9992145,1.9853787
2023-05-31 10:15:00,1.9970155,0.9992145
2023-05-31 10:20:00,0.9992145,0.9992145
2023-05-31 10:25:00,0.9992145,0.9992145
2023-05-31 10:30:00,1.9792461,0.9992145
2023-05-31 10:35:00,2.006961,0.9992145
2023-05-31 10:40:00,2.0056167,1.994761
2023-05-31 10:45:00,3.970971,1.9901838
2023-05-31 10:50:00,2.9810083,0.9992145
2023-05-31 10:55:00,2.977085,1.995703
2023-05-31 11:00:00,0.9992145,2.9874651
2023-05-31 11:05:00,0.9992145,2.0026336
2023-05-31 11:10:00,1.9833236,0.9992145
2023-05-31 11:15:00,1.9938638,1.9901776
2023-05-31 11:20:00,1.9925106,2.0025084
2023-05-31 11:25:00,1.007645,1.9802456
2023-05-31 11:30:00,0.9992145,2.0060034
2023-05-31 11:35:00,0.9992145,0.9992145
2023-05-31 11:40:00,2.0017428,0.9992145
2023-05-31 11:45:00,2.9682844,2.978343
2023-05-31 11:50:00,2.890691,0.17483509
2023-05-31 11:55:00,2.004344,0.9992145
2023-05-31 12:00:00,2.9860451,0.16725677
2023-05-31 12:05:00,3.9291499,0.9992145
2023-05-31 12:10:00,2.957158,0.9992145
2023-05-31 12:15:00,2.9726434,0.9992145
2023-05-31 12:20:00,2.963597,0.9992145
2023-05-31 12:25:00,3.9696465,1.9767041
2023-05-31 12:30:00,3.1652565,1.9969723
2023-05-31 12:35:00,2.9711523,0.17851132
2023-05-31 12:40:00,1.9899342,0.9992145
2023-05-31 12:45:00,1.9910929,2.9878197
2023-05-31 12:50:00,1.999712,2.9737935
2023-05-31 12:55:00,2.003812,2.0009184
2023-05-31 13:00:00,1.9962692,1.984163
2023-05-31 13:05:00,2.93787,0.9992145
2023-05-31 13:10:00,2.9721508,1.9967165
2023-05-31 13:15:00,3.7480397,1.9852917
2023-05-31 13:20:00,2.0077245,0.9992145
2023-05-31 13:25:00,3.9484186,1.98033
2023-05-31 13:30:00,2.0067632,1.9841149
2023-05-31 13:35:00,2.8974428,1.0796545
2023-05-31 13:40:00,2.0039809,0.9992145
2023-05-31 13:45:00,2.0014107,0.9992145
2023-05-31 13:50:00,1.9956517,1.9702849
2023-05-31 13:55:00,1.9940257,0.9992145
2023-05-31 14:00:00,1.9966123,0.9992145
2023-05-31 14:05:00,0.9992145,0.9992145
2023-05-31 14:10:00,2.0189266,0.9992145
2023-05-31 14:15:00,2.0070612,0.9992145
2023-05-31 14:20:00,2.9055958,0.9992145
2023-05-31 14:25:00,2.002441,0.9992145
2023-05-31 14:30:00,2.9775012,0.9992145
2023-05-31 14:35:00,2.0038548,0.9992145
2023-05-31 14:40:00,1.9996076,0.005565822
2023-05-31 14:45:00,2.9895127,1.9762714
2023-05-31 14:50:00,4.9671783,2.9130194
2023-05-31 14:55:00,3.9590719,1.9979515
2023-05-31 15:00:00,1.9979286,1.9860139
2023-05-31 15:05:00,2.0033202,0.9992145
2023-05-31 15:10:00,1.9774659,0.9992145
2023-05-31 15:15:00,2.9885893,1.9966414
2023-05-31 15:20:00,1.9838593,2.9423056
2023-05-31 15:25:00,3.9499962,0.9992145
2023-05-31 15:30:00,3.8936343,0.9992145
2023-05-31 15:35:00,1.9869897,0.9992145
2023-05-31 15:40:00,2.9726086,0.9992145
2023-05-31 15:45:00,2.0043008,0.9992145
2023-05-31 15:50:00,3.956705,1.9998832
2023-05-31 15:55:00,3.969708,0.1764378
2023-05-31 16:00:00,2.004609,1.9872084
2023-05-31 16:05:00,1.9968307,0.9992145
2023-05-31 16:10:00,2.002888,0.9992145
2023-05-31 16:15:00,2.0037763,0.9992145
2023-05-31 16:20:00,1.9812334,0.9992145
2023-05-31 16:25:00,2.0018997,0.9992145
2023-05-31 16:30:00,2.0270271,0.9992145
2023-05-31 16:35:00,0.9992145,0.9992145
2023-05-31 16:40:00,0.9992145,1.9899197
2023-05-31 16:45:00,0.14302713,0.9992145
2023-05-31 16:50:00,0.9992145,1.9861345
2023-05-31 16:55:00,1.9962974,0.9992145
2023-05-31 17:00:00,0.9992145,0.9992145
2023-05-31 17:05:00,0.0075569153,0.9992145
2023-05-31 17:10:00,0.9992145,0.9992145
2023-05-31 17:15:00,0.9992145,0.12603372
2023-05-31 17:20:00,0.9992145,0.9992145
2023-05-31 17:25:00,2.001769,0.9992145
2023-05-31 17:30:00,0.9992145,2.9759464
2023-05-31 17:35:00,3.9487803,1.9827237
2023-05-31 17:40:00,1.9987876,0.9992145
2023-05-31 17:45:00,2.9819424,1.9981089
2023-05-31 17:50:00,3.9528265,0.9992145
2023-05-31 17:55:00,2.9136665,0.9992145
2023-05-31 18:00:00,2.9893095,0.9992145
2023-05-31 18:05:00,2.0032916,0.9992145
2023-05-31 18:10:00,1.9902403,0.9992145
2023-05-31 18:15:00,2.981943,0.9992145
2023-05-31 18:20:00,0.9992145,0.9992145
2023-05-31 18:25:00,1.9951909,0.9992145
2023-05-31 18:30:00,1.9948516,0.9992145
2023-05-31 18:35:00,1.9864585,0.9992145
2023-05-31 18:40:00,2.9869637,1.9859843
2023-05-31 18:45:00,3.9542797,0.9992145
2023-05-31 18:50:00,2.9818795,0.9992145
2023-05-31 18:55:00,2.9758458,2.8923745
2023-05-31 19:00:00,3.9685283,2.0045428
2023-05-31 19:05:00,3.9574552,2.9503903
2023-05-31 19:10:00,3.9552498,0.9992145
2023-05-31 19:15:00,2.8705378,1.9922044
2023-05-31 19:20:00,3.9740162,3.007529
2023-05-31 19:25:00,3.9659557,0.9992145
2023-05-31 19:30:00,2.0049598,0.9992145
2023-05-31 19:35:00,1.9785113,0.14940059
2023-05-31 19:40:00,0.9992145,0.15049124
2023-05-31 19:45:00,2.0002089,0.9992145
2023-05-31 19:50:00,2.9801702,1.9827819
2023-05-31 19:55:00,1.9978359,1.9954741
2023-05-31 20:00:00,2.9752676,2.0049708
2023-05-31 20:05:00,2.9730139,2.083906
2023-05-31 20:10:00,3.9532852,2.002848
2023-05-31 20:15:00,2.986765,2.0017848
2023-05-31 20:20:00,3.9696221,1.9970946
2023-05-31 20:25:00,3.9751232,1.9958162
2023-05-31 20:30:00,3.964326,1.997113
2023-05-31 20:35:00,2.8787313,1.977123
2023-05-31 20:40:00,2.9876058,0.9992145
2023-05-31 20:45:00,3.9526958,0.9992145
2023-05-31 20:50:00,2.983338,0.9992145
2023-05-31 20:55:00,2.9800076,0.9992145
2023-05-31 21:00:00,3.9527957,0.9992145
2023-05-31 21:05:00,3.9556093,0.9992145
2023-05-31 21:10:00,2.9854107,1.9981627
2023-05-31 21:15:00,2.0034745,2.001203
2023-05-31 21:20:00,2.9788222,1.979754
2023-05-31 21:25:00,2.004931,0.9992145
2023-05-31 21:30:00,3.9752057,0.9992145
2023-05-31 21:35:00,6.323196,0.9992145
2023-05-31 21:40:00,4.9696684,0.9992145
2023-05-31 21:45:00,4.9752784,1.98196
2023-05-31 21:50:00,4.923946,0.9992145
2023-05-31 21:55:00,4.954334,0.9992145
2023-05-31 22:00:00,4.951282,0.9992145
2023-05-31 22:05:00,2.9807248,0.9992145
2023-05-31 22:10:00,4.8961306,1.9858072
2023-05-31 22:15:00,4.9799156,0.9992145
2023-05-31 22:20:00,5.392547,1.9691043
2023-05-31 22:25:00,3.9685864,1.9955695
2023-05-31 22:30:00,6.044854,0.9992145
2023-05-31 22:35:00,3.952939,0.9992145
2023-05-31 22:40:00,2.8801584,1.9951515
2023-05-31 22:45:00,2.979073,1.9742906
2023-05-31 22:50:00,2.9785533,1.9977973
2023-05-31 22:55:00,3.5306654,2.001007
2023-05-31 23:00:00,2.9695249,2.0072377
2023-05-31 23:05:00,2.9865737,2.99325
2023-05-31 23:10:00,3.9667025,1.9939117
2023-05-31 23:15:00,2.9783177,1.9859774
2023-05-31 23:20:00,2.0008192,1.9825437
2023-05-31 23:25:00,3.9641488,1.9922733
2023-05-31 23:30:00,3.9531088,0.9992145
2023-05-31 23:35:00,6.0290403,2.0036688
2023-05-31 23:40:00,4.804703,2.004989
2023-05-31 23:45:00,2.988648,2.0003996
2023-05-31 23:50:00,3.9634335,2.978433
2023-05-31 23:55:00,5.372285,1.9909108
2023-06-01 00:00:00,4.9883595,2.0021787
2023-06-01 00:05:00,3.976091,0.9992145
2023-06-01 00:10:00,2.9816885,1.9967389
2023-06-01 00:15:00,2.9781556,2.0021098
2023-06-01 00:20:00,2.9793284,0.9992145
2023-06-01 00:25:00,2.0041256,1.9922419
2023-06-01 00:30:00,3.945644,1.991178
2023-06-01 00:35:00,2.9841628,0.9992145
2023-06-01 00:40:00,3.9568188,1.9667916
2023-06-01 00:45:00,4.8942513,0.9992145
2023-06-01 00:50:00,3.9775114,0.9992145
2023-06-01 00:55:00,3.9470294,0.9992145
2023-06-01 01:00:00,1.9980826,0.9992145
2023-06-01 01:05:00,2.0071402,1.9711235
2023-06-01 01:10:00,3.9520273,2.0039802
2023-06-01 01:15:00,2.026459,2.0024242
2023-06-01 01:20:00,2.8934102,1.9989722
2023-06-01 01:25:00,2.001751,2.0022094
2023-06-01 01:30:00,2.9695563,2.9756076
2023-06-01 01:35:00,2.987861,2.0045056
2023-06-01 01:40:00,3.9441395,2.0003474
2023-06-01 01:45:00,2.009339,2.9952848
2023-06-01 01:50:00,2.9852238,0.9992145
2023-06-01 01:55:00,2.983652,1.9632134
2023-06-01 02:00:00,3.9391694,2.0080838
2023-06-01 02:05:00,2.0068154,1.986819
2023-06-01 02:10:00,2.0092895,0.9992145
2023-06-01 02:15:00,3.0101874,0.9992145
2023-06-01 02:20:00,3.971091,1.9877129
2023-06-01 02:25:00,2.1064656,1.8505378
2023-06-01 02:30:00,2.9893496,1.9931717
2023-06-01 02:35:00,3.971702,0.9990711
2023-06-01 02:40:00,0.9992145,0.9992145
2023-06-01 02:45:00,2.9652061,1.9920757
2023-06-01 02:50:00,2.91743,0.9992145
2023-06-01 02:55:00,2.987745,0.99901515
2023-06-01 03:00:00,2.010749,1.9640617
2023-06-01 03:05:00,2.963193,1.9978623
2023-06-01 03:10:00,0.9992145,1.9982128
2023-06-01 03:15:00,3.9785824,0.9992145
2023-06-01 03:20:00,1.9964664,0.9992145
2023-06-01 03:25:00,3.958937,0.9992145
2023-06-01 03:30:00,2.001036,0.9992145
2023-06-01 03:35:00,2.0013406,0.9992145
2023-06-01 03:40:00,2.9689782,0.9992145
2023-06-01 03:45:00,2.1315327,2.0826454
2023-06-01 03:50:00,2.1838596,2.1838596
2023-06-01 03:55:00,0.9992145,0.0024161339
2023-06-01 04:00:00,2.0060136,0.9992145
2023-06-01 04:05:00,0.9992145,1.9962444
2023-06-01 04:10:00,2.961094,1.9984467
2023-06-01 04:15:00,1.9981868,0.9992145
2023-06-01 04:20:00,2.0000083,1.9971685
2023-06-01 04:25:00,0.9992145,1.992517
2023-06-01 04:30:00,2.000678,0.9992145
2023-06-01 04:35:00,1.9998784,0.9992145
2023-06-01 04:40:00,0.9992145,0.9992145
2023-06-01 04:45:00,2.0018218,0.9992145
2023-06-01 04:50:00,0.9992145,1.9715512
2023-06-01 04:55:00,0.9992145,0.9992145
2023-06-01 05:00:00,0.9992145,0.9992145
2023-06-01 05:05:00,2.9791977,1.9799535
2023-06-01 05:10:00,1.985532,0.9992145
2023-06-01 05:15:00,1.9611974,0.9992145
2023-06-01 05:20:00,1.9825134,0.9992145
2023-06-01 05:25:00,2.9903011,0.9992145
2023-06-01 05:30:00,1.9800303,0.9992145
2023-06-01 05:35:00,0.018838048,0.9992145
2023-06-01 05:40:00,0.9992145,0.9992145
2023-06-01 05:45:00,0.9992145,0.9992145
2023-06-01 05:50:00,0.9992145,0.9992145
2023-06-01 05:55:00,2.1037438,0.9992145
2023-06-01 06:00:00,2.8357553,1.9622135
2023-06-01 06:05:00,2.0042098,1.9913468
2023-06-01 06:10:00,0.9992145,2.0020103
2023-06-01 06:15:00,0.9992145,2.003363
2023-06-01 06:20:00,1.9939394,0.9992145
2023-06-01 06:25:00,1.9992399,2.0035255
2023-06-01 06:30:00,3.953399,1.9784367
2023-06-01 06:35:00,2.9683228,1.9992223
2023-06-01 06:40:00,3.95898,1.9968958
2023-06-01 06:45:00,1.9990566,0.9992145
2023-06-01 06:50:00,1.9996068,2.000163
2023-06-01 06:55:00,2.0034666,0.9992145
2023-06-01 07:00:00,0.9992145,0.9992145
2023-06-01 07:05:00,1.9820931,1.4795413
2023-06-01 07:10:00,0.9992145,0.9992145
2023-06-01 07:15:00,2.037456,0.9992145
2023-06-01 07:20:00,2.9803073,1.9933736
2023-06-01 07:25:00,2.9819846,0.9992145
2023-06-01 07:30:00,2.9769106,0.9992145
2023-06-01 07:35:00,2.0010278,1.9804695
2023-06-01 07:40:00,2.9618106,1.9927101
2023-06-01 07:45:00,2.9707317,1.984478
2023-06-01 07:50:00,1.9964769,1.9964137
2023-06-01 07:55:00,0.9992145,0.9992145
2023-06-01 08:00:00,2.9081438,1.9987855
2023-06-01 08:05:00,1.9905553,1.9676075
2023-06-01 08:10:00,2.0039027,0.9992145
2023-06-01 08:15:00,2.8977864,1.9975812
2023-06-01 08:20:00,2.9886272,1.9946296
2023-06-01 08:25:00,1.9851446,2.003458
2023-06-01 08:30:00,1.9997449,1.9903374
2023-06-01 08:35:00,2.973755,1.9907601
2023-06-01 08:40:00,1.998317,0.9992145
2023-06-01 08:45:00,0.9992145,1.9936697
2023-06-01 08:50:00,1.9981263,0.9992145
2023-06-01 08:55:00,2.9706054,1.9985771
2023-06-01 09:00:00,2.986956,1.9942176
2023-06-01 09:05:00,2.004651,1.9950552
2023-06-01 09:10:00,1.9902573,2.9955091
2023-06-01 09:15:00,0.9992145,2.9870389
2023-06-01 09:20:00,0.9992145,0.9992145
2023-06-01 09:25:00,1.9843671,1.9975877
2023-06-01 09:30:00,2.9922726,2.0020509
2023-06-01 09:35:00,2.0082278,1.9997232
2023-06-01 09:40:00,1.9961393,0.9992145
2023-06-01 09:45:00,2.0011616,0.9992145
2023-06-01 09:50:00,1.9969647,2.8912354
2023-06-01 09:55:00,1.9916556,0.9992145
2023-06-01 10:00:00,2.8918104,1.9751561
2023-06-01 10:05:00,1.9789011,0.9992145
2023-06-01 10:10:00,1.9987097,2.0021443
2023-06-01 10:15:00,2.0118098,2.9780445
2023-06-01 10:20:00,2.004115,2.0040913
2023-06-01 10:25:00,1.9955273,0.9992145
2023-06-01 10:30:00,2.0043838,1.9951909
2023-06-01 10:35:00,2.9794967,1.986526
2023-06-01 10:40:00,2.9741645,0.9992145
2023-06-01 10:45:00,2.0016363,1.9991617
2023-06-01 10:50:00,2.0024934,1.9934452
2023-06-01 10:55:00,2.990423,1.9467771
2023-06-01 11:00:00,3.9729035,0.9992145
2023-06-01 11:05:00,2.934735,0.9992145
2023-06-01 11:10:00,2.0008824,0.9992145
2023-06-01 11:15:00,2.9189584,0.9992145
2023-06-01 11:20:00,1.9795828,1.9885204
2023-06-01 11:25:00,1.9764323,1.9715033
2023-06-01 11:30:00,1.9996717,2.0032196
2023-06-01 11:35:00,2.9849076,2.9703581
2023-06-01 11:40:00,0.9992145,3.955501
2023-06-01 11:45:00,0.9992145,3.9679046
2023-06-01 11:50:00,1.9954655,0.9992145
2023-06-01 11:55:00,0.9992145,0.9992145
2023-06-01 12:00:00,1.9795337,1.9782755
2023-06-01 12:05:00,0.9992145,0.01890117
2023-06-01 12:10:00,1.9263577,0.9992145
2023-06-01 12:15:00,1.964277,1.9781427
2023-06-01 12:20:00,1.9776013,2.00355
2023-06-01 12:25:00,0.9992145,1.9742231
2023-06-01 12:30:00,0.9992145,0.9992145
2023-06-01 12:35:00,0.115251124,0.9992145
2023-06-01 12:40:00,0.12566811,0.9992145
2023-06-01 12:45:00,0.006836474,2.0039341
2023-06-01 12:50:00,0.9992145,0.9992145
2023-06-01 12:55:00,0.9992145,0.9992145
2023-06-01 13:00:00,1.9748762,0.9992145
2023-06-01 13:05:00,0.9992145,0.9992145
2023-06-01 13:10:00,2.0077317,0.17097813
2023-06-01 13:15:00,2.9737477,-0.013084352
2023-06-01 13:20:00,2.0028837,0.9992145
2023-06-01 13:25:00,1.9798932,0.9992145
2023-06-01 13:30:00,2.972281,0.9992145
2023-06-01 13:35:00,2.95809,1.9877503
2023-06-01 13:40:00,2.9816093,0.9992145
2023-06-01 13:45:00,2.976807,1.9906697
2023-06-01 13:50:00,2.9910119,1.9976134
2023-06-01 13:55:00,1.9977095,0.9992145
2023-06-01 14:00:00,2.002188,1.9843342
2023-06-01 14:05:00,2.9275782,0.9992145
2023-06-01 14:10:00,2.0004582,0.9992145
2023-06-01 14:15:00,2.0011048,0.9992145
2023-06-01 14:20:00,2.003433,2.9853017
2023-06-01 14:25:00,0.9992145,0.9992145
2023-06-01 14:30:00,0.9992145,0.9992145
2023-06-01 14:35:00,1.9441488,0.04028237
2023-06-01 14:40:00,2.0025244,0.1960572
2023-06-01 14:45:00,0.9992145,0.9992145
2023-06-01 14:50:00,0.9992145,0.9992145
2023-06-01 14:55:00,0.9992145,2.9915462
2023-06-01 15:00:00,2.0001552,2.9657736
2023-06-01 15:05:00,1.995173,0.9992145
2023-06-01 15:10:00,0.9992145,0.9992145
2023-06-01 15:15:00,1.7490413,0.9992145
2023-06-01 15:20:00,0.9992145,0.9992145
2023-06-01 15:25:00,0.9992145,1.9739714
2023-06-01 15:30:00,0.9992145,0.9992145
2023-06-01 15:35:00,0.999451,1.9624133
2023-06-01 15:40:00,0.9992145,1.9925225
2023-06-01 15:45:00,1.9878273,0.9992145
2023-06-01 15:50:00,2.0055513,0.9992145
2023-06-01 15:55:00,0.9992145,0.9992145
2023-06-01 16:00:00,0.15744203,0.9992145
2023-06-01 16:05:00,0.9992145,1.9849517
2023-06-01 16:10:00,2.0107749,1.9915526
2023-06-01 16:15:00,0.9992145,0.9992145
2023-06-01 16:20:00,0.006761372,2.003263
2023-06-01 16:25:00,0.9992145,1.9875329
2023-06-01 16:30:00,2.0053916,1.9940059
2023-06-01 16:35:00,0.9992145,2.002664
2023-06-01 16:40:00,1.9753718,2.0030766
2023-06-01 16:45:00,1.977752,2.0006776
2023-06-01 16:50:00,1.9849508,2.9848917
2023-06-01 16:55:00,2.0011537,2.9776807
2023-06-01 17:00:00,0.9992145,3.9741483
2023-06-01 17:05:00,1.9982843,2.0035796
2023-06-01 17:10:00,1.9970727,0.9992145
2023-06-01 17:15:00,2.9632537,2.9616067
2023-06-01 17:20:00,1.9989886,2.0021925
2023-06-01 17:25:00,1.9786477,3.9769096
2023-06-01 17:30:00,1.992625,1.9998257
2023-06-01 17:35:00,1.9896922,1.979161
2023-06-01 17:40:00,2.0039995,3.9652915
2023-06-01 17:45:00,0.9992145,2.0008266
2023-06-01 17:50:00,0.9992145,0.9992145
2023-06-01 17:55:00,2.9858532,0.9992145
2023-06-01 18:00:00,2.9750357,0.9992145
2023-06-01 18:05:00,2.9733937,0.9992145
2023-06-01 18:10:00,1.9790144,0.9992145
2023-06-01 18:15:00,3.9474154,0.14268917
2023-06-01 18:20:00,5.0509186,0.9992145
2023-06-01 18:25:00,2.978187,0.9992145
2023-06-01 18:30:00,1.9916716,0.9992145
2023-06-01 18:35:00,0.9992145,0.9992145
2023-06-01 18:40:00,0.17437029,0.9992145
2023-06-01 18:45:00,1.9886189,1.9998474
2023-06-01 18:50:00,0.9992145,0.9992145
2023-06-01 18:55:00,0.9992145,0.18070161
2023-06-01 19:00:00,1.9933851,0.9992145
2023-06-01 19:05:00,1.9944382,0.9992145
2023-06-01 19:10:00,1.9643104,1.9690874
2023-06-01 19:15:00,2.0037382,1.9631593
2023-06-01 19:20:00,0.9992145,2.9916534
2023-06-01 19:25:00,0.9992145,0.9992145
2023-06-01 19:30:00,2.0013363,0.9992145
2023-06-01 19:35:00,0.0049206614,0.9992145
2023-06-01 19:40:00,0.9992145,0.020251691
2023-06-01 19:45:00,0.9992145,0.03254491
2023-06-01 19:50:00,2.9886956,0.9992145
2023-06-01 19:55:00,0.9992145,1.9847102
2023-06-01 20:00:00,0.9992145,2.921762
2023-06-01 20:05:00,0.9992145,3.9732602
2023-06-01 20:10:00,0.9992145,3.9473054
2023-06-01 20:15:00,0.9992145,2.975432
2023-06-01 20:20:00,0.9992145,2.9271016
2023-06-01 20:25:00,0.9992145,1.998832
2023-06-01 20:30:00,2.0075536,1.9913452
2023-06-01 20:35:00,2.964704,1.9791539
2023-06-01 20:40:00,2.002738,1.9940321
2023-06-01 20:45:00,2.9296331,0.9992145
2023-06-01 20:50:00,0.9992145,0.9992145
2023-06-01 20:55:00,2.004984,2.9687314
2023-06-01 21:00:00,0.9992145,2.000427
2023-06-01 21:05:00,0.9992145,2.0013926
2023-06-01 21:10:00,0.9992145,2.9755967
2023-06-01 21:15:00,2.0025635,2.9269311
2023-06-01 21:20:00,1.9952478,2.0007324
2023-06-01 21:25:00,2.0020814,1.9798841
2023-06-01 21:30:00,2.97367,0.9992145
2023-06-01 21:35:00,3.0120623,2.9702368
2023-06-01 21:40:00,2.0049098,2.0068727
2023-06-01 21:45:00,2.0030072,2.0076113
2023-06-01 21:50:00,2.9703805,2.0030901
2023-06-01 21:55:00,2.9658716,1.9952893
2023-06-01 22:00:00,2.983954,2.0010567
2023-06-01 22:05:00,3.9626045,1.9881864
2023-06-01 22:10:00,2.9712877,1.9950924
2023-06-01 22:15:00,3.9667668,1.9880135
2023-06-01 22:20:00,1.9964118,0.9992145
2023-06-01 22:25:00,2.0012226,0.9992145
2023-06-01 22:30:00,2.0004647,0.9992145
2023-06-01 22:35:00,1.9666648,0.9992145
2023-06-01 22:40:00,1.9872587,0.9992145
2023-06-01 22:45:00,1.9898074,0.9992145
2023-06-01 22:50:00,1.9973836,0.9992145
2023-06-01 22:55:00,1.9922695,0.9992145
2023-06-01 23:00:00,2.9956892,0.9992145
2023-06-01 23:05:00,2.0072293,0.9992145
2023-06-01 23:10:00,2.0065064,0.9992145
2023-06-01 23:15:00,2.000569,0.9992145
2023-06-01 23:20:00,1.9869912,0.9992145
2023-06-01 23:25:00,2.0012658,0.9992145
2023-06-01 23:30:00,1.9863172,0.9992145
2023-06-01 23:35:00,4.0540195,0.9992145
2023-06-01 23:40:00,3.1115227,0.9992145
2023-06-01 23:45:00,3.9256756,0.9992145
2023-06-01 23:50:00,3.9709795,1.9981604
2023-06-01 23:55:00,2.915335,2.9760778
2023-06-02 00:00:00,2.9784374,0.9992145
2023-06-02 00:05:00,1.0385791,0.9992145
2023-06-02 00:10:00,1.9916553,0.9992145
2023-06-02 00:15:00,1.9995859,1.9837334
2023-06-02 00:20:00,1.985075,0.9992145
2023-06-02 00:25:00,3.9430013,0.9992145
2023-06-02 00:30:00,2.000527,0.9992145
2023-06-02 00:35:00,0.9992145,1.0014099
2023-06-02 00:40:00,0.9992145,0.9992145
2023-06-02 00:45:00,0.9992145,0.9992145
2023-06-02 00:50:00,0.9992145,0.0021253824
2023-06-02 00:55:00,0.9992145,0.2100299
2023-06-02 01:00:00,0.9992145,0.9992145
2023-06-02 01:05:00,0.9992145,0.9992145
2023-06-02 01:10:00,0.9992145,0.9992145
2023-06-02 01:15:00,2.0003197,0.9992145
2023-06-02 01:20:00,0.9992145,0.9992145
2023-06-02 01:25:00,1.8976791,0.9992145
2023-06-02 01:30:00,1.9777122,0.9992145
2023-06-02 01:35:00,0.9992145,0.9992145
2023-06-02 01:40:00,1.9804614,0.9992145
2023-06-02 01:45:00,2.0031197,0.9992145
2023-06-02 01:50:00,0.9992145,0.9992145
2023-06-02 01:55:00,0.9992145,0.9992145
2023-06-02 02:00:00,0.9992145,0.9992145
2023-06-02 02:05:00,0.0014382005,0.9992145
2023-06-02 02:10:00,0.0014646053,0.9992145
2023-06-02 02:15:00,0.9992145,0.9992145
2023-06-02 02:20:00,1.0089107,0.9992145
2023-06-02 02:25:00,0.0014258623,0.9992145
2023-06-02 02:30:00,0.16872859,0.9992145
2023-06-02 02:35:00,0.17907107,0.0022948384
2023-06-02 02:40:00,0.9992145,0.9992145
2023-06-02 02:45:00,0.9992145,0.9992145
2023-06-02 02:50:00,0.9992145,0.9992145
2023-06-02 02:55:00,0.9992145,0.0011977553
2023-06-02 03:00:00,1.0036592,0.0012062788
2023-06-02 03:05:00,0.9992145,0.0010616183
2023-06-02 03:10:00,0.9992145,0.001706779
2023-06-02 03:15:00,0.9992145,0.9992145
2023-06-02 03:20:00,1.9992974,0.0015578866
2023-06-02 03:25:00,1.9787049,0.9992145
2023-06-02 03:30:00,0.9992145,0.9992145
2023-06-02 03:35:00,0.9992145,0.9992145
2023-06-02 03:40:00,1.9997804,0.9992145
2023-06-02 03:45:00,0.9992145,0.9992145
2023-06-02 03:50:00,0.9992145,0.0019148588
2023-06-02 03:55:00,0.9992145,0.9992145
2023-06-02 04:00:00,0.0014147162,0.9992145
2023-06-02 04:05:00,0.9992145,0.0020139217
2023-06-02 04:10:00,0.9992145,0.9992145
2023-06-02 04:15:00,0.9992145,0.9992145
2023-06-02 04:20:00,0.9992145,0.9992145
2023-06-02 04:25:00,0.9992145,0.018654466
2023-06-02 04:30:00,0.9992145,0.9992145
2023-06-02 04:35:00,0.9992145,0.1713646
2023-06-02 04:40:00,0.0014810562,0.9992145
2023-06-02 04:45:00,0.0014829636,0.019435287
2023-06-02 04:50:00,0.9992145,0.02291423
2023-06-02 04:55:00,0.9992145,0.14973032
2023-06-02 05:00:00,0.9992145,0.9992145
2023-06-02 05:05:00,0.9992145,0.0016241074
2023-06-02 05:10:00,0.9992145,0.9992145
2023-06-02 05:15:00,0.9992145,0.9992145
2023-06-02 05:20:00,0.9992145,0.9992145
2023-06-02 05:25:00,0.0016665459,0.18507427
2023-06-02 05:30:00,0.9992145,1.9651766
2023-06-02 05:35:00,0.9992145,1.9938798
2023-06-02 05:40:00,0.62263393,0.9992145
2023-06-02 05:45:00,0.9992145,0.9992145
2023-06-02 05:50:00,0.9992145,0.9992145
2023-06-02 05:55:00,1.9527097,0.9992145
2023-06-02 06:00:00,0.9992145,0.9992145
2023-06-02 06:05:00,0.9992145,0.9992145
2023-06-02 06:10:00,0.9992145,0.1536668
2023-06-02 06:15:00,0.9992145,0.9992145
2023-06-02 06:20:00,0.9992145,0.9992145
2023-06-02 06:25:00,0.9992145,1.9789
2023-06-02 06:30:00,0.9992145,0.9992145
2023-06-02 06:35:00,0.9992145,0.9992145
2023-06-02 06:40:00,0.9992145,0.9992145
2023-06-02 06:45:00,0.9992145,0.9992145
2023-06-02 06:50:00,0.14696562,0.9992145
2023-06-02 06:55:00,1.9926934,1.9687159
2023-06-02 07:00:00,0.9992145,0.9992145
2023-06-02 07:05:00,2.0028732,0.9992145
2023-06-02 07:10:00,1.9907639,1.9958649
2023-06-02 07:15:00,0.9992145,2.0017784
2023-06-02 07:20:00,0.9992145,2.0041752
2023-06-02 07:25:00,0.9992145,0.9992145
2023-06-02 07:30:00,1.9954545,0.9992145
2023-06-02 07:35:00,0.9992145,0.9992145
2023-06-02 07:40:00,0.99791634,0.09036291
2023-06-02 07:45:00,0.9992145,1.96526
2023-06-02 07:50:00,0.9992145,1.9717093
2023-06-02 07:55:00,0.9992145,1.0020702
2023-06-02 08:00:00,0.9992145,0.9983039
2023-06-02 08:05:00,0.9992145,1.9913456
2023-06-02 08:10:00,2.0005627,0.9992145
